timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826772.93,188.35,48.42,368423.44,0.0,75.85,0.0,1.04,284892160,44773376,18015,4469,359472,50236,116957725,69516499,530201,524926,0,0,0,0,29156020224,
1502826774.04,188.49,48.5,368427.77,0.0,75.85,0.0,1.04,284892160,44773376,18015,4469,359472,50236,116989084,69532474,530402,525127,0,0,0,0,29156020224,
1502826775.14,188.5,48.51,368432.12,0.0,75.85,0.0,1.04,284892160,44773376,18015,4469,359472,50236,117012679,69551900,530512,525238,0,0,0,0,29156024320,
1502826776.24,188.5,48.52,368436.44,0.0,75.89,0.0,1.04,284892160,44785664,18015,4471,359472,50276,117036703,69571300,530624,525349,0,0,0,0,29156024320,
1502826777.35,188.5,48.52,368440.81,0.0,75.89,0.0,1.04,284892160,44785664,18015,4471,359472,50276,117058054,69583414,530709,525434,0,0,0,0,29156024320,
1502826778.45,188.5,48.53,368445.2,0.0,75.89,0.0,1.04,284892160,44785664,18015,4471,359472,50276,117078019,69587110,530764,525490,0,0,0,0,29156032512,
1502826779.55,188.51,48.53,368449.58,0.0,75.89,0.0,1.04,284892160,44785664,18015,4471,359472,50276,117098542,69591858,530826,525552,0,0,0,0,29156032512,
1502826780.66,188.52,48.53,368453.97,0.0,75.89,0.0,1.04,284892160,44806144,18015,4475,359472,50276,117118507,69595488,530881,525607,0,0,0,0,29156032512,
1502826781.76,188.52,48.53,368458.36,0.0,75.89,0.0,1.04,284892160,44806144,18015,4475,359472,50276,117138472,69599118,530936,525662,0,0,0,0,29156032512,
1502826782.86,188.52,48.53,368462.7,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117158437,69602748,530991,525717,0,0,0,0,29156032512,
1502826783.96,188.53,48.54,368467.09,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117179126,69609018,531056,525782,0,0,0,0,29156032512,
1502826785.07,188.53,48.54,368471.45,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117203084,69628444,531167,525893,0,0,0,0,29156040704,
1502826786.17,188.53,48.54,368475.8,0.0,75.93,0.0,1.04,284892160,44818432,18015,4477,359472,50324,117227189,69649055,531284,526011,0,0,0,0,29156040704,
